city;latitude;longitude
La Cruz;372.167;-20.333
Cabanas;424.000;-72.667
AmÇs;429.000;-86.333
Bueu;423.167;-87.833
Hoyo De Manzanares;406.333;-38.833
La Laguna;284.853;-163.201
La Molina;432.767;-39.813
Bembibre;421.385;-71.391
Granada;372.000;-38.333
Xunqueira De Espada§edo;423.194;-76.303
Tiedra;416.524;-52.669
Luna;421.676;-0.9329
Zahara De Los Atunes;361.369;-58.459
Zaragoza;417.333;-10.667
Presencio;421.863;-39.020
Somo;434.506;-37.358
Almorox;402.342;-43.904
Vigo;421.833;-87.833
Lleida;416.167;0.6333
Retamosa;395.703;-55.407
Trabada;434.448;-71.953
Pedraza;411.309;-38.112
Torrijo Del Campo;408.258;-13.377
Madrid;406.167;-34.000
Barcelona;413.984;21.741
Siero;433.667;-57.833
Bisbal De Falset;412.807;0.7224
Mog¢n;380.667;-30.333
Burgos;423.167;-33.833
Mejorada;400.099;-48.851
Ortigueira;436.333;-78.000
Guadalajara;406.286;-31.618
Segovia;409.667;-41.000
Casavieja;402.833;-47.667
Barcelona;413.984;21.741
Murcia;378.950;-11.300
San Juan;373.167;-68.414
La Ribera;413.833;21.000
La Barca;372.884;-71.805
Landa;429.326;-25.954
Nueva Villa De Las Torres;412.676;-50.568
Bonastre;412.203;14.394
Cubillo De Ojeda;428.028;-44.367
Madrid;404.086;-36.922
Navalperal De Pinares;405.940;-44.115
Valladolid;416.552;-47.237
La Alameda;404.669;-54.086
Montanejos;400.667;-0.5167
Pontevedra;420.833;-85.500
Atalaya;383.333;-64.667
Briviesca;425.500;-33.167
Las Rozas;404.921;-38.713
San Miguel Del Arroyo;414.433;-44.599
Palomares;403.904;-57.415
Morata;402.268;-34.327
Pontevedra;424.333;-86.333
La Laguna;285.667;-163.167
Casablanca;281.260;-155.629
Gondomar;421.167;-87.417
Villamayor;409.355;-50.266
Bolibar;430.082;-25.168
Gij¢n;435.411;-56.644
Villaverde;387.982;-23.709
Las Palmas;281.167;-155.667
Segovia;408.333;-41.667
Oleiros;433.746;-83.245
Bubi¢n;369.491;-33.560
La Concepci¢n;374.518;-41.548
Urdi†in;428.870;-21.368
Granada;372.333;-39.667
And£jar;380.167;-39.333
Hinojosas De Calatrava;386.145;-41.397
Manilva;363.667;-52.167
Lanaja;417.706;-0.3310
Castellfort;405.021;-0.1913
Vitoria;428.667;-23.000
Arucas;281.167;-155.167
Molinaseca;425.383;-65.200
Isora;277.333;-179.333
Blanca;381.833;-13.667
Redondela;422.834;-86.096
Hontoria De La Cantera;421.888;-36.425
Grove;425.000;-88.667
Soutelo;420.833;-86.000
Murillo De G†llego;423.366;-0.7530
Lugo;430.069;-75.699
Barlovento;288.247;-178.052
Bilbao;431.500;-29.333
Ir£n;433.500;-17.833
Ciadoncha;421.581;-39.324
Castell¢n;399.833;-0.0333
Carpesa;395.167;-0.3833
La VellÇs;410.740;-55.682
Llaur°;391.467;-0.3294
Vulpellach;419.599;30.547
Gajano;434.101;-37.656
EnÇriz;426.707;-17.279
Alamedilla;375.823;-32.424
Ba§os;403.188;-58.577
Torrox;367.667;-39.667
Los Montes;384.333;-58.500
Vigo;422.333;-87.167
Badar†n;423.679;-28.108
La Iruela;379.604;-30.243
Fines;373.607;-22.581
Boiro;426.559;-88.902
Cabreiro†;419.162;-74.279
Mar°n;423.917;-86.800
Orrios;405.895;-0.9861
El Hornillo;402.499;-51.036
Langreo;432.957;-56.842
Almer°a;372.667;-18.333
Loja;373.056;-42.667
Orce;377.212;-24.775
Barruera;425.045;0.8007
Monreal;427.042;-15.078
SiÇtamo;421.239;-0.2807
Sope§ano;430.736;-33.349
Carracedo Del Monasterio;425.719;-67.280
Fr£niz;433.281;-27.851
Pancorbo;426.342;-31.118
Villegar;432.230;-39.485
Alcaraz;386.668;-24.911
Lara§o;428.667;-85.833
El Torno;392.546;-42.573
Camari§as;431.311;-91.817
AgÅÇs;432.000;-54.500
Infantes;387.367;-30.122
Plasencia;416.815;-12.300
Escarrilla;427.331;-0.3114
Pujerra;366.127;-51.498
Cabanillas;420.325;-15.259
Matilla De Arz¢n;421.050;-56.416
Regenc¢s;419.527;31.701
Uru§uela;424.431;-27.075
Guijo De Granadilla;402.000;-61.667
Pradoluengo;423.248;-32.028
Pla De Sant Tirs;423.120;13.830
Mont†nchez;392.255;-61.491
La Espina;433.974;-63.321
Latr†s;424.383;-0.4595
AngÅÇs;421.111;-0.1530
Caboalles De Arriba;429.499;-63.970
PreixÇns;417.944;10.509
Elche De La Sierra;384.500;-20.500
Tous;391.500;-0.6500
Madrid;404.000;-36.833
Puebla Del Prior;385.703;-61.958
Pen†guila;386.800;-0.3584
Monegrillo;416.386;-0.4157
Hontoria;409.076;-41.242
Manilva;363.833;-52.500
Lugo;432.290;-78.029
Cabo;431.388;-56.969
Trasariz;423.167;-80.667
Alcanar;405.500;0.4833
Ceuta;358.903;-53.075
Manuel;390.506;-0.4898
Ibiza;390.333;15.667
Laviana;433.167;-48.667
Terrassa;415.611;20.081
Gij¢n;435.411;-56.644
Las Cuevas De Ca§art;407.628;-0.4242
Esparragosa De La Serena;386.510;-56.066
Ull†;420.509;31.083
C¢rdoba;378.833;-47.667
Hontoria Del Pinar;418.484;-31.624
Irijoa;432.853;-80.580
Iza;428.333;-17.333
Santa Br°gida;280.333;-155.000
Bag†;422.530;18.622
La Figuera;412.162;0.7308
Marialba De La Ribera;425.376;-55.441
Riells;417.833;25.167
Saleres;369.305;-35.994
Corz¢n;429.603;-90.030
San Vicente De Arana;427.442;-23.620
Foz-calanda;409.221;-0.2648
Mirabel;398.623;-62.327
La Selva;412.148;11.388
Ri¢par;385.000;-24.500
Tarragona;412.000;15.167
Rioja;369.500;-24.667
UjuÇ;425.000;-15.000
Fompedraza;415.354;-41.448
Los Montes;384.333;-58.500
Adeje;281.167;-167.167
El Bruch;415.813;17.796
Dolores;376.398;-10.046
Teo;427.833;-85.500
Fuentes Claras;408.638;-13.227
San Fausto;422.667;-86.500
Huerta;409.684;-54.677
Boqui§eni;418.480;-12.525
Guarrom†n;381.828;-36.870
Sevilla;373.772;-59.869
Murcia;380.333;-10.167
Venta De Los Santos;383.625;-30.734
Oviedo;433.632;-58.531
Chimillas;421.703;-0.4517
Benquerencia De La Serena;387.001;-54.951
Higuera De La Sierra;378.333;-64.500
Granada;371.667;-36.667
Algatoc°n;365.735;-52.758
Casasbuenas;397.612;-41.256
Ca§izal;411.665;-53.683
Rubielos De Mora;401.889;-0.6531
Forcall;406.454;-0.1999
Quil¢s;426.325;-67.230
Campo De Villavidel;424.391;-55.281
Lieres;433.833;-55.667
Jarilla;391.294;-61.502
Beizama;431.333;-22.000
Madrid;404.000;-36.833
Villaferrue§a;420.983;-58.580
Arona;280.762;-167.065
Abad°a;402.594;-59.773
El Regato;432.640;-30.165
Espl£s;417.987;0.2758
Amavida;405.737;-50.654
Ca§amero;393.800;-53.886
Villaseca;399.618;-38.829
Salard£;427.074;0.9006
Romanillos;404.441;-39.282
El Viso;384.833;-49.500
B†scara;421.585;29.094
La Pesga;403.261;-61.775
Vallclara;413.796;0.9834
Los Escullos;368.028;-20.632
Perlora;435.833;-57.500
G¢mezserrac°n;412.896;-43.261
Manzaneda;423.101;-72.336
Casas De Ves;392.500;-13.333
Siruela;389.772;-50.497
Estopi§†n;419.957;0.5426
Valent°n;381.828;-17.238
Lugo;433.333;-82.333
Madrid;404.086;-36.922
Santa Cilia;422.342;-0.1686
Vil†;419.902;-78.674
CaraviÇs;434.463;-58.425
Langreo;432.957;-56.842
Moreda;374.394;-33.302
Castilblanco;376.758;-59.889
Borrass†;422.230;29.265
Medell°n;389.500;-59.667
GÇrgal;371.189;-25.401
Ser¢n;373.449;-25.091
Alcal† La Real;374.667;-38.833
Madrid;404.086;-36.922
Ametlla De Merola;418.333;18.833
Albaida;388.333;-0.4667
La Franca;433.861;-45.698
Los Barreros;376.283;-0.9977
Roda;377.718;-0.8589
AniÇs;423.041;-0.5781
Algar;366.575;-56.556
Pratdip;410.512;0.8715
Villaherreros;423.896;-44.625
Seb£lcor;412.709;-38.840
Carbonero El Mayor;411.226;-42.648
El Toboso;395.133;-29.973
Garidells;412.079;12.471
Villaveta;427.724;-14.019
Matar¢;415.333;24.500
Comillas;433.833;-43.000
Portas;425.853;-86.557
Gondomar;421.167;-87.500
SosÇs;415.334;0.4863
Sabero;428.359;-51.487
Grullos;434.326;-60.519
Cabeza La Vaca;380.833;-64.167
Ademuz;400.667;-12.833
Villagonzalo;388.633;-61.967
Castromil;420.000;-69.667
Retortillo;408.013;-63.595
La Colonia;369.651;-38.697
San Mart°n De Trevejo;402.124;-67.953
Logro§o;424.667;-24.500
Mala;290.965;-134.721
J†vea;386.500;-0.4467
Velilla De Jiloca;412.751;-16.040
La Puebla De H°jar;412.167;-0.4333
Selgua;419.297;0.1191
La Gudi§a;420.610;-71.388
Chirivel;375.953;-22.684
Sevilla;373.824;-59.761
M†laga;367.267;-44.348
Pont¢s;421.862;29.167
Tahal;372.280;-22.847
Moll¢;423.481;24.044
Fontellas;420.167;-15.500
Tamames;406.572;-61.054
Zamora;415.000;-57.500
M†laga;367.267;-44.348
Mezquitilla;367.461;-40.366
Mecina Bombar¢n;369.823;-31.555
Porri§o;421.500;-86.778
Magazos;410.040;-48.069
Vanacloig;396.667;-0.8167
Pallaruelo De Monegros;417.044;-0.2090
La Lama;423.167;-72.500
Rota;367.333;-62.269
Margudgued;424.328;0.0846
Balboa;427.061;-69.222
Muro;387.812;-0.4361
Pruna;369.723;-52.223
Cuevas Bajas;372.353;-44.871
NovÇs De Segre;422.945;13.419
Cabana;428.333;-79.333
Encinacorba;412.852;-12.752
Zubiri;429.313;-15.034
Mirandilla;390.020;-62.889
ToÇn;423.176;-79.543
Alcal† La Real;374.694;-39.500
Villanueva De San Juan;370.495;-51.754
Pontevedra;424.167;-86.167
Encinillas;410.181;-41.578
Olombrada;414.149;-41.607
Gij¢n;435.411;-56.644
Huesca;421.167;-0.4667
Oviedo;430.667;-58.167
Elche;382.622;-0.7011
Almanza;426.582;-50.362
La Roca De La Sierra;391.097;-66.892
Calera De Le¢n;381.000;-63.333
Agramunt;417.833;11.000
Gran†tula De Calatrava;387.969;-37.434
Ontur;386.151;-14.972
Losa Del Obispo;397.000;-0.8667
AzuÇbar;398.333;-0.3667
Lalueza;418.397;-0.2549
Castigaleu;422.037;0.5794
Jaraicejo;396.662;-58.131
Seoane;419.972;-76.694
Arrieta;291.325;-134.596
Darro;373.499;-32.946
Saucelle;410.477;-67.533
Sotillo Del Rinc¢n;419.322;-26.030
Marcal†in;428.979;-16.953
Arbol°;412.333;-0.9500
El Puente;422.509;-68.914
Sierra De Yeguas;371.242;-48.677
La Torre;405.916;-49.649
P†jara;282.844;-164.028
Huerto;419.313;-0.1668
Llera;384.500;-60.500
Cuenca;398.833;-18.000
Torroella De Fluvi†;421.752;30.391
Galera;377.433;-25.537
A Coru§a;433.713;-83.960
Alcal† De Ebro;418.149;-11.943
Luarca;435.500;-65.167
Melilla;353.167;-29.500
Castellet;413.500;17.000
Blancas;408.139;-14.821
Vilella Alta;412.252;0.7801
Sant Cugat Del Valläs;414.667;20.833
Corbera;410.773;0.4767
Alquer°a De Aznar;387.731;-0.4258
Formiche Alto;403.237;-0.8924
Berrocal;376.086;-65.415
Serranillos;403.362;-49.117
Cartagena;376.458;-0.7917
Alcal† De La Selva;403.718;-0.7201
Villagonzalo De Coca;411.997;-45.778
La Encina;387.661;-0.9537
Arjona;379.333;-40.500
El Sauzal;284.690;-164.048
Alcal† De La Jovada;387.948;-0.2514
Rotes;388.333;0.1500
Don Juan;377.000;-38.500
Mont†n;400.333;-0.5500
Cay¢n;433.185;-86.061
Bellver;423.667;17.833
Nechite;370.026;-30.720
Zugarramurdi;432.696;-15.411
Villal°s;423.167;-60.333
Campillo De Aranda;416.101;-37.302
Meruelo;434.621;-35.888
Casillas De Coria;399.654;-66.371
Murcia;379.185;-11.352
Tardobispo;414.362;-57.967
Carrascal Del Obispo;407.638;-59.991
Quintanilla-montecabezas;428.705;-32.921
Villar De Gallimazo;409.537;-52.882
El Valle;426.485;-63.675
Quintanilla De La Cueza;422.992;-47.941
Torell¢;420.667;22.500
Bimenes;433.167;-55.500
Aldearrubia;410.081;-54.983
Gu†jar-faragÅit;368.407;-35.852
Zaragoza;417.167;-0.8333
Valencia;398.297;-0.9462
Telde;281.167;-154.000
A Coru§a;432.167;-83.333
Lierta;422.463;-0.4919
Viloria;414.460;-43.836
Ataquines;411.825;-48.032
Longa;435.500;-62.667
Ger;423.833;18.167
Caba§as De Ebro;418.000;-12.000
Lena;431.833;-58.167
Villay¢n;434.486;-67.053
Alicante;383.462;-0.4877
Girona;422.000;29.300
Quart;419.500;28.833
Ribadumia;425.167;-87.500
Silleda;426.952;-82.414
Calera Y Chozas;398.833;-49.833
Los Molinos;376.294;-0.9857
Estrada;428.483;-70.786
Ca§izares;405.187;-21.920
Gandarilla;433.387;-44.249
Caldas;432.514;-46.000
Portillo;407.802;-55.261
San Salvador;433.926;-38.060
Traspinedo;415.751;-44.757
Vigo;422.333;-87.167
Torrent;419.524;31.268
Vara De Rey;394.260;-22.940
Escucha;407.947;-0.8101
Valdefuentes Del P†ramo;423.237;-58.310
Benifallim;386.626;-0.3999
Pomaluengo;433.095;-39.299
Fonz;420.104;0.2577
Noicela;432.873;-86.315
Oviedo;433.667;-58.333
÷trabo;368.000;-36.390
Madrigal De Las Altas Torres;410.897;-49.986
Castrillo De Murcia;423.576;-40.623
Villarino De Sanabria;421.081;-66.358
Eguaras;429.223;-16.922
Tamariz De Campos;419.771;-50.233
Las Torres;409.066;-56.535
Sisante;394.085;-22.017
Utiel;396.000;-12.667
Navaleno;418.383;-30.042
Cerd†;389.868;-0.5734
Granada;371.833;-36.000
Velasc†lvaro;412.303;-49.724
Camporrobles;396.500;-14.000
Las Norias;371.500;-19.333
Abanilla;382.000;-0.9833
Bilbao;431.167;-20.167
Pontevedra;424.167;-86.667
Almog°a;368.259;-45.405
YÇchar;380.741;-14.413
Cadiz;363.907;-60.751
Samos;427.310;-73.249
Corte De Peleas;387.263;-66.703
Tombrio De Abajo;427.097;-65.524
Tardajos;423.491;-38.170
Teo;432.167;-83.333
Caboalles De Abajo;429.524;-63.701
Santiago De Compostela;428.800;-85.448
Horta;409.552;0.3150
Carballo;432.000;-88.667
San Felices De Los Gallegos;408.495;-67.080
Monz¢n De Campos;421.160;-44.928
Beniarj¢;389.325;-0.1863
Guadamur;398.118;-41.489
Artaiz;427.481;-14.703
Lastres;435.133;-52.697
N°jar;369.109;-21.246
Bern£y;399.220;-45.976
Letur;383.663;-21.021
Pe§alba;398.667;-0.4667
Maceda;422.706;-76.510
Cerredo;429.466;-64.896
Vir°s;431.500;-77.000
Tuilla;433.293;-56.468
Gauc°n;365.153;-53.533
Madrid;404.086;-36.922
Tur¢n;368.656;-30.568
Armellada;425.521;-58.631
Cospeito;432.500;-74.333
Camarena De La Sierra;401.500;-10.333
Hortichuela;377.768;-0.9837
A Coru§a;436.833;-79.000
Oviedo;433.500;-60.000
Murieta;426.562;-21.545
Corb°ns;416.884;0.6952
Bamiro;431.387;-89.739
R°olobos;399.207;-63.040
Quiroga;424.987;-72.231
Bergondo;433.333;-82.333
Villares;434.070;-54.580
Albarellos;419.490;-74.954
Llanera De Ranes;389.951;-0.5753
Picafor;397.677;31.492
Villanueva De Gumiel;417.378;-36.266
;416.552;-47.237
Cabrales;433.028;-48.144
Rianxo;427.000;-88.000
Vent°n;423.167;-84.333
Basoz†bal;432.993;-29.258
Eulz;426.966;-20.757
Ulldecona;406.333;0.4167
La Alamedilla;404.725;-68.285
Gutierre-mu§oz;409.829;-46.384
Rab¢s;423.796;30.269
J†vea;387.878;0.1619
San Esteban De La Sierra;405.068;-59.062
San Miguel De Geneto;284.586;-163.252
Granada;372.000;-38.667
Casas Del Monte;402.032;-59.615
Loarre;423.171;-0.6286
Pallej†;414.166;19.769
Santiago De Compostela;428.333;-85.000
Pedrajas De San Esteban;413.414;-45.822
Ventosa De La Cuesta;414.111;-48.293
Gabia La Grande;371.346;-36.681
Comillas;433.833;-43.167
San Mart°n;427.670;-21.687
Mah¢n;398.950;42.966
Ibiza;389.817;14.443
Mi§o;433.650;-81.986
Cangas De On°s;433.500;-51.167
Mirador;378.431;-0.8527
;398.673;-40.298
Quinzano;422.473;-0.6036
Albarreal De Tajo;398.970;-42.289
Monturque;374.719;-45.801
Sarrac°n De Aliste;418.434;-61.904
Villanueva De Lorenzana;434.696;-72.972
Santa Eulalia De G†llego;422.870;-0.7607
Albelda;418.650;0.4584
Bornos;368.333;-57.667
P†ramos;420.667;-86.000
Lugo;431.500;-77.000
Oviedo;434.667;-59.500
Mi§o;433.500;-82.000
Torres Del Carrizal;416.170;-56.717
Arcos De Jal¢n;412.159;-22.747
Campillo;375.549;-21.993
Mazarr¢n;376.333;-14.000
Lubr°n;372.154;-20.668
La Sierra;375.530;-45.557
Figueruela De Arriba;418.687;-64.445
Crespi†;421.875;27.984
Estubeny;390.179;-0.6238
Villares Del Saz;398.411;-25.043
Ore§a;433.950;-41.346
Viso;423.167;-85.833
La Barona;401.662;-0.0637
Los Hinojosos;396.042;-28.257
B†cor;375.300;-29.525
FrÇscano;418.738;-14.500
Santiago De Compostela;428.833;-85.500
Pereiro De Aguiar;423.500;-78.000
Candeleda;401.500;-52.333
Vegadeo;434.667;-70.500
San Salvador;414.528;18.685
Lorca;382.500;-11.500
Cervera Del Rinc¢n;407.687;-0.9651
A Coru§a;430.500;-86.667
Zafarraya;369.735;-41.428
Orihuela;383.833;-0.7167
Cerceda;431.736;-83.989
Fuente Del Arco;381.500;-59.000
Cordobilla De L†cara;391.476;-64.362
Cornudella;412.658;0.9051
Santiago De Calatrava;377.538;-41.709
Teguise;289.750;-135.333
Fitero;420.577;-18.576
Ba§eras;412.798;15.814
Pomar;418.527;0.1273
Chill¢n;387.960;-48.663
Santiago De Compostela;430.197;-83.841
Carreira;425.500;-90.000
RecarÇ;435.333;-74.500
Alustante;406.144;-16.591
Zamora;415.110;-57.364
Valencia;390.167;-0.2167
Benipeixcar;389.592;-0.1893
Padiernos;406.217;-48.452
Valladolid;412.500;-46.500
Vilanova De La Muga;422.813;30.425
Santiurde De Toranzo;432.382;-39.395
Os De Balaguer;418.731;0.7202
Santander;434.000;-36.500
San AndrÇs De Rabanedo;426.117;-56.167
Bejar°n;373.389;-31.801
Torrejoncillo;398.968;-64.671
Alicante;383.462;-0.4877
Mazarr¢n;375.988;-13.155
Cand¢n;373.262;-67.635
Trigueros Del Valle;418.305;-46.518
GÇnave;384.306;-27.331
Barcelona;413.833;21.833
Badajoz;388.833;-69.667
Zamora;415.000;-57.500
Capdepera;397.000;34.333
Beberino;428.654;-56.806
Escalona;401.667;-44.000
Tigaiga;283.667;-165.667
Dur¢n;406.253;-27.266
Lleida;416.167;0.6167
San Rafael Del R°o;406.064;0.3477
Terrassa;415.667;20.167
Albacete;389.833;-18.500
La Orotava;283.833;-165.167
Lleida;416.167;0.6167
Las Abiertas;366.833;-61.000
Cartagena;376.605;-10.561
Sabadell;415.500;21.000
Albacete;389.833;-18.500
Vigo;422.333;-87.167
Zamora;415.000;-57.500
Fuente El Olmo De Iscar;412.810;-44.934
Badajoz;388.833;-69.667
Sardi§eiro;429.500;-92.500
Vigo;422.333;-87.167
Huelva;372.583;-69.508
Valencia;394.698;-0.3774
Almuradiel;385.132;-34.978
Albacete;389.833;-18.500
Zamora;415.000;-57.500
Carballo;431.833;-86.667
Hecho;427.395;-0.7518
Muros;427.833;-90.333
Zaragoza;416.561;-0.8773
Ortilla;421.620;-0.6260
µvila;406.500;-47.000
Chiclana De Segura;383.119;-30.422
Lleida;416.167;0.6167
Zaragoza;416.447;-0.9720
Alicante;383.452;-0.4815
Barrio Del Carmen;368.833;-24.333
Valdecilla;433.782;-37.337
Gij¢n;435.411;-56.644
Valdovi§o;436.000;-81.333
Ibiza;389.134;14.278
CaulÇs;417.667;28.500
Murcia;379.833;-11.167
LeganÇs;403.167;-37.500
Chapiner°a;403.833;-42.000
La Bisbal;419.604;30.394
Vallada;389.000;-0.6833
Llanes;434.153;-47.536
Zamora;415.000;-57.500
Vilavella;427.607;-72.144
Mediana;414.667;-0.7058
M†laga;367.202;-44.203
San Rom†n De Bembibre;426.221;-64.339
Oviedo;433.389;-57.944
Santiuste De San Juan Bautista;411.559;-45.720
M¢stoles;403.223;-38.650
Mu§†s;434.760;-63.902
Ventosilla;411.815;-36.949
Maside;424.167;-80.167
Tarragona;411.167;12.500
N°var;372.584;-35.819
Zamora;415.000;-57.500
Acebo;402.011;-67.169
Zamora;415.063;-57.420
Badajoz;388.833;-69.667
La Guancha;283.667;-166.500
Boimorto;424.388;-79.046
Cambados;425.000;-88.000
Belmonte;395.667;-27.000
Santander;434.647;-38.044
Artasona;421.351;0.2407
Meis;424.467;-85.733
Llanes;434.142;-47.593
Alca§izo;399.032;-51.059
C¢rdoba;378.861;-47.838
Ciudad Real;389.833;-39.333
Gij¢n;435.411;-56.644
Jerez De La Frontera;366.833;-61.333
Cartagena;376.458;-0.7917
Torrelavega;433.167;-40.500
Gij¢n;435.411;-56.644
Estepona;364.279;-51.455
Girona;420.646;28.104
Sevilla;373.772;-59.869
Sevilla;373.772;-59.869
Santa Cruz De Tenerife;284.333;-162.833
Vega De San Mateo;280.140;-155.458
Teseguite;290.550;-135.294
La Mojonera;373.000;-24.333
Santa Mar°a;414.896;-26.568
Rollamienta;419.259;-25.312
La Ermita;385.227;-0.2378
Montagut;422.308;25.961
Filiel;423.783;-63.345
Salamanca;409.500;-58.167
Mart°n Miguel;409.522;-42.717
Cantallops;424.167;29.333
El Chorrillo;279.822;-156.582
Cartagena;376.051;-0.9862
Murcia;379.833;-11.667
Sotillos;428.333;-52.000
Puebla De Benifasar;406.566;0.1564
Cornell†;413.528;20.708
Castellnou De Seana;416.500;0.9833
Burgos;424.500;-37.167
Lleida;416.167;0.6167
Muduex;408.293;-29.590
Frailes;374.862;-38.374
La Virgen Del Pilar;386.683;15.565
Soto Del Barco;435.333;-60.667
Toledo;398.581;-40.226
Algarinejo;373.250;-41.577
Melilla;353.167;-29.500
R°otorto;430.941;-91.282
Morillo De Tou;423.759;0.1540
Oviedo;433.667;-58.333
Almer°a;368.333;-24.500
Tobarra;385.921;-16.919
Lleida;416.167;0.6167
Camanzo;428.000;-83.167
M†laga;367.202;-44.203
C¢rdoba;378.833;-47.667
JaÇn;377.667;-37.833
Cartagena;376.833;-0.8500
Puebla;397.682;30.246
Porcuna;369.723;-52.223
Porri§o;421.500;-86.778
Villahermosa;387.500;-28.667
Burgos;423.833;-36.000
Pontevedra;424.333;-86.333
Tegueste;285.167;-163.167
C¢rdoba;378.833;-47.667
El Escorial;406.167;-40.500
Villalbilla;404.979;-33.250
Toledo;402.056;-44.167
Corpa;404.233;-32.600
Padules;369.981;-27.737
La Orotava;283.667;-165.333
La Vera;283.826;-166.322
Almedinilla;374.333;-40.833
La Magdalena;433.540;-33.351
Bilbao;432.333;-32.667
Madrid;403.000;-37.167
Mocl°n;373.403;-37.856
M†laga;367.267;-44.348
Badalona;414.500;22.500
Lapuebla De Labarca;424.945;-25.734
Vilademuls;421.389;28.882
Murcia;379.185;-11.352
Pontevedra;424.933;-86.017
Belmonte De Tajo;401.316;-33.358
Figueras;435.394;-70.256
Zamora;415.000;-57.500
Oleiros;433.500;-83.000
Negreira;429.167;-87.833
Coles;424.000;-78.333
